iter	RMSE
9439	3792.298577
9440	3791.341872
9441	3790.248396
9442	3789.101776
9443	3788.047641
9444	3787.334045
9445	3787.124737
9446	3786.068214
9447	3785.379581
9448	3784.627363
9449	3784.58606
9450	3784.532293
9451	3782.917291
9452	3781.727983
9453	3780.598014
9454	3779.413899
9455	3778.516914
9456	3778.083013
9457	3778.069489
9458	3777.461261
9459	3776.945768
9460	3775.348957
9461	3775.291666
9462	3774.36664
9463	3773.261642
9464	3772.349105
9465	3771.952839
9466	3771.203352
9467	3771.024544
9468	3771.014379
9469	3769.887999
9470	3768.435674
9471	3767.034057
9472	3766.874985
9473	3766.146215
9474	3764.410857
9475	3763.972146
9476	3763.631997
9477	3763.094295
9478	3762.288163
9479	3760.699652
9480	3758.260521
9481	3757.140098
9482	3756.407273
9483	3756.255704
9484	3755.795107
9485	3754.934853
9486	3754.924349
9487	3754.502208
9488	3754.041583
9489	3753.936843
9490	3753.289388
9491	3752.181165
9492	3750.849299
9493	3750.096311
9494	3749.66408
9495	3748.909329
9496	3747.977458
9497	3747.100871
9498	3745.57526
9499	3745.381076
9500	3744.606644
9501	3742.618911
9502	3742.046572
9503	3741.325849
9504	3739.949622
9505	3739.645792
9506	3739.042637
9507	3738.504306
9508	3737.19307
9509	3736.199139
9510	3734.212387
9511	3732.855725
9512	3732.600028
9513	3732.079812
9514	3731.485604
9515	3730.015531
9516	3729.014131
9517	3727.739905
9518	3726.78949
9519	3724.646514
9520	3723.73912
9521	3723.647633
9522	3722.760304
9523	3722.165038
9524	3721.951294
9525	3719.852653
9526	3719.223739
9527	3718.209401
9528	3716.691737
9529	3715.231256
9530	3714.68149
9531	3714.025467
9532	3712.926421
9533	3712.758856
9534	3712.131492
9535	3711.597154
9536	3710.799601
9537	3710.06458
9538	3709.413765
9539	3708.091317
9540	3706.624432
9541	3705.828831
9542	3705.118361
9543	3705.096412
9544	3703.953757
9545	3703.137721
9546	3702.63052
9547	3701.931703
9548	3701.421424
9549	3700.622705
9550	3700.023055
9551	3699.67951
9552	3698.544981
9553	3697.6837
9554	3696.935118
9555	3696.292885
9556	3694.406278
9557	3693.546001
9558	3692.144105
9559	3688.991963
9560	3687.879603
9561	3687.381246
9562	3686.517516
9563	3686.48216
9564	3686.221934
9565	3685.611009
9566	3684.739624
9567	3684.230554
9568	3683.56436
9569	3683.492159
9570	3682.881735
9571	3682.828651
9572	3682.441357
9573	3681.678516
9574	3680.529516
9575	3680.027357
9576	3678.353723
9577	3677.744663
9578	3676.684369
9579	3676.293204
9580	3675.262536
9581	3674.91998
9582	3673.665262
9583	3673.130556
9584	3671.426677
9585	3670.610441
9586	3669.700089
9587	3667.732661
9588	3666.843537
9589	3665.702206
9590	3665.046307
9591	3664.112964
9592	3663.401109
9593	3662.539692
9594	3661.786222
9595	3661.097571
9596	3660.669046
9597	3660.038665
9598	3659.547189
9599	3657.426389
9600	3656.607573
9601	3655.234507
9602	3654.676556
9603	3654.635581
9604	3654.24511
9605	3653.445412
9606	3652.681401
9607	3652.446378
9608	3651.486413
9609	3651.463461
9610	3650.928077
9611	3650.906198
9612	3650.101523
9613	3649.322565
9614	3648.144141
9615	3647.801993
9616	3647.092941
9617	3645.48322
9618	3645.304875
9619	3644.471389
9620	3643.433378
9621	3641.858541
9622	3640.39123
9623	3639.047451
9624	3638.506031
9625	3637.896289
9626	3636.76622
9627	3635.577325
9628	3635.032884
9629	3634.841432
9630	3633.887224
9631	3633.009793
9632	3632.122637
9633	3630.691975
9634	3630.311173
9635	3629.728124
9636	3628.469656
9637	3627.959496
9638	3626.755871
9639	3625.662701
9640	3624.643611
9641	3624.534389
9642	3623.930213
9643	3623.646944
9644	3623.176782
9645	3622.319647
9646	3621.174018
9647	3620.635915
9648	3619.315803
9649	3618.572754
9650	3618.479482
9651	3618.088724
9652	3617.640176
9653	3617.609366
9654	3616.552976
9655	3616.459892
9656	3614.269791
9657	3613.551622
9658	3612.851938
9659	3612.076341
9660	3610.929468
9661	3608.823943
9662	3608.625046
9663	3607.253917
9664	3606.051075
9665	3605.460222
9666	3605.046944
9667	3604.672155
9668	3603.946912
9669	3603.167041
9670	3602.457672
9671	3601.892327
9672	3600.542612
9673	3600.266355
9674	3599.934544
9675	3599.043722
9676	3598.270558
9677	3597.406595
9678	3596.577059
9679	3595.416328
9680	3594.63583
9681	3593.269126
9682	3591.64067
9683	3591.364853
9684	3591.104079
9685	3590.483903
9686	3589.163815
9687	3587.950178
9688	3587.311739
9689	3586.740322
9690	3585.88078
9691	3584.989651
9692	3584.702781
9693	3584.193757
9694	3583.142467
9695	3582.365011
9696	3581.618518
9697	3578.866428
9698	3578.254259
9699	3577.696672
9700	3576.860256
9701	3575.796097
9702	3574.26861
9703	3573.481756
9704	3572.894467
9705	3572.612705
9706	3571.680123
9707	3571.208794
9708	3570.29554
9709	3569.514119
9710	3568.74835
9711	3568.033415
9712	3566.838667
9713	3566.826911
9714	3565.343233
9715	3564.602829
9716	3563.215
9717	3563.200849
9718	3562.005049
9719	3561.72826
9720	3560.985783
9721	3560.347856
9722	3558.766041
9723	3558.746627
9724	3557.710928
9725	3557.061953
9726	3555.84484
9727	3555.149119
9728	3553.546618
9729	3552.225819
9730	3552.163708
9731	3550.66011
9732	3550.224743
9733	3549.573577
9734	3549.558197
9735	3548.698926
9736	3548.438692
9737	3547.810033
9738	3547.129832
9739	3546.701996
9740	3545.407092
9741	3544.891421
9742	3544.528564
9743	3544.518139
9744	3544.008691
9745	3543.137436
9746	3542.966678
9747	3542.17273
9748	3541.465134
9749	3541.057588
9750	3540.309211
9751	3539.607939
9752	3539.580626
9753	3537.941898
9754	3537.922496
9755	3536.52088
9756	3535.708385
9757	3535.698353
9758	3534.604362
9759	3534.279459
9760	3533.249617
9761	3532.331219
9762	3531.071635
9763	3530.759864
9764	3530.195944
9765	3530.142475
9766	3529.513417
9767	3529.497127
9768	3528.809381
9769	3528.491007
9770	3528.482248
9771	3527.928979
9772	3525.661794
9773	3524.295673
9774	3523.410803
9775	3522.887079
9776	3522.872806
9777	3522.801058
9778	3521.970886
9779	3520.711924
9780	3519.651004
9781	3519.63194
9782	3519.459404
9783	3518.574177
9784	3518.202472
9785	3517.846222
9786	3516.500625
9787	3516.068771
9788	3515.296001
9789	3514.45266
9790	3514.135995
9791	3513.028908
9792	3512.509232
9793	3511.756125
9794	3510.999719
9795	3510.30228
9796	3509.671387
9797	3509.179801
9798	3508.714757
9799	3508.347723
9800	3507.655938
9801	3507.128059
9802	3507.059486
9803	3506.06918
9804	3505.359421
9805	3504.878164
9806	3504.167877
9807	3503.990956
9808	3502.881099
9809	3501.639355
9810	3501.283603
9811	3499.892238
9812	3498.537382
9813	3497.82382
9814	3497.211969
9815	3495.602379
9816	3494.862879
9817	3494.279469
9818	3493.321483
9819	3492.094886
9820	3491.449666
9821	3490.569631
9822	3489.436882
9823	3487.656815
9824	3486.704645
9825	3484.162707
9826	3483.579224
9827	3482.610843
9828	3482.008509
9829	3481.261669
9830	3480.719982
9831	3479.749797
9832	3479.261648
9833	3478.194369
9834	3477.988168
9835	3477.18172
9836	3475.788459
9837	3475.565059
9838	3475.066175
9839	3474.257835
9840	3473.54786
9841	3473.081921
9842	3472.565058
9843	3471.931405
9844	3470.449488
9845	3469.782144
9846	3468.850095
9847	3468.5875
9848	3468.022101
9849	3467.367165
9850	3467.002428
9851	3465.24456
9852	3464.740611
9853	3462.740458
9854	3461.75825
9855	3461.737833
9856	3461.536976
9857	3460.622102
9858	3460.162527
9859	3459.344998
9860	3458.727326
9861	3457.254004
9862	3457.23321
9863	3457.187819
9864	3456.17619
9865	3455.094044
9866	3454.679885
9867	3454.355334
9868	3453.614609
9869	3453.595773
9870	3452.901164
9871	3452.357755
9872	3452.314299
9873	3452.089826
9874	3450.765279
9875	3449.889935
9876	3449.288037
9877	3449.082544
9878	3448.117025
9879	3447.074939
9880	3445.368186
9881	3445.102875
9882	3444.034611
9883	3443.200241
9884	3442.237135
9885	3441.739499
9886	3441.07403
9887	3440.449913
9888	3439.499367
9889	3438.642588
9890	3437.314328
9891	3437.303767
9892	3437.175573
9893	3436.082122
9894	3436.010127
9895	3435.251534
9896	3434.283517
9897	3434.265817
9898	3433.993434
9899	3433.541398
9900	3433.211866
9901	3433.120609
9902	3432.05795
9903	3431.136554
9904	3431.030032
9905	3430.529145
9906	3430.472642
9907	3430.292976
9908	3429.816022
9909	3429.42221
9910	3428.052339
9911	3426.584023
9912	3425.509996
9913	3425.075292
9914	3424.617622
9915	3424.178578
9916	3423.652945
9917	3423.084067
9918	3422.267791
9919	3421.907028
9920	3421.900696
9921	3420.392407
9922	3419.803306
9923	3419.158412
9924	3418.576887
9925	3418.548841
9926	3417.64317
9927	3417.006657
9928	3415.937031
9929	3415.914896
9930	3415.088987
9931	3414.638698
9932	3414.118754
9933	3413.689402
9934	3413.043557
9935	3411.968677
9936	3411.228252
9937	3410.879217
9938	3410.346605
9939	3409.05415
9940	3408.096172
9941	3407.342931
9942	3406.625338
9943	3405.326628
9944	3404.316623
9945	3403.909626
9946	3403.897797
9947	3402.826728
9948	3402.053667
9949	3400.490505
9950	3400.476125
9951	3400.206079
9952	3398.858973
9953	3398.220844
9954	3397.613733
9955	3396.284775
9956	3395.89748
9957	3394.969181
9958	3394.335751
9959	3393.32771
9960	3392.456252
9961	3392.423118
9962	3391.518927
9963	3390.590021
9964	3390.553699
9965	3390.060515
9966	3388.997324
9967	3387.447195
9968	3386.797201
9969	3384.868529
9970	3384.583788
9971	3384.461605
9972	3383.979235
9973	3382.899804
9974	3380.596697
9975	3380.207496
9976	3379.648737
9977	3378.576551
9978	3378.186302
9979	3377.242877
9980	3377.157829
9981	3375.979608
9982	3374.923734
9983	3374.365927
9984	3373.351932
9985	3372.859598
9986	3371.931946
9987	3371.773986
9988	3370.952198
9989	3370.210882
9990	3369.639675
9991	3369.617019
9992	3368.940951
9993	3367.767556
9994	3366.707791
9995	3365.923551
9996	3364.558198
9997	3364.221412
9998	3363.170852
9999	3363.132084
